,职位名称,职位名称关键字,职位薪资,公司名称,地区,工作经验,学历要求,职位描述要求,C,Linux,Ip,Excel,Cad,Tcp
796,商务助理,通信,6250.0,广东韩江通信科技有限公司,深圳,2.0,大专,广东韩江通信科技有限公司一、公司业务是做数码产品和手机的代理批发、连锁门店销售（贸易类型，非生产制造业）；二、急聘3名负责订单跟进的助理岗位（文职类岗位，不含销售性质）；三、工作内容主要负责部门订单跟进，客户资质管理，货款对账；四、固定月薪，加工作绩效奖励，入职购买五险一金、享法定节假日、年终奖、年度调薪；五、公司地址：深圳市福田区华强北赛格科技园二栋东601岗位要求：1、学历不限，专业不限；2、有从事商务助理/销售助理/业务跟单相关岗位工作经验者优先；3、有较强的沟通、协助能力；,0.0,0.0,0.0,0.0,0.0,0.0
797,仓库管理员,通信,3500.0,四川光陆通信技术有限公司,成都,1.0,高中,负责公司仓库物品的安全存放及分类。2. 按规定做好物品进出库的验收、记帐和发放工作，定期清点物品，做到帐帐相符、帐实相符。3.随时掌握库存状态，保证物品及时供应，充分发挥周转效率。4.定期对库房进行清理，保持库房整齐美观，使物品分类排列，存放整齐，数量准确。5.熟悉相应物品的品种、规格、型号及性能，填写分明。6.搞好仓库的安全管理工作，定期检查仓库的防火、防盗设施。7.完成领导交办的其它工作任务。8.从事过生产型企业相关工作的优先考虑。,0.0,0.0,0.0,0.0,0.0,0.0
798,急聘10名自动化助理工程师,通信,6000.0,西安市博纳通信科技有限公司,西安,0.0,本科,工作内容: 1、机柜硬件测试，及FAT通道测试2、 在工程师指导下进行AI AO DI DO通道测试。3、画面组态，工艺流程图绘制等。岗位要求:1、大学统招本科学历，2、专业:电气工程及自动化、自动化、测控技术与仪器。3、能接受一定的加班及出差任务4、踏实，认真，想长期从事自动化行业5、已取得毕业证、学位证*注:本岗位无经验限制；入职后，由公司组织相关技术培训，或由老员工帮带、指导。欢迎应往届生毕业生薪资待遇:3850（缴完五险一金后）+加班费+出差补贴工作时间:8:30-17:50；做五休二*博纳通信，诚邀你的加入,0.0,0.0,0.0,0.0,0.0,0.0
799,销售工程师助理,通信,5250.0,南京舜特科通信技术有限公司,南京,0.0,本科,岗位职责：1、 负责公司测试测量领域（微波射频）部分产品的推广、销售、以及部分售后服务工作，协助其他销售工程师完成年度销售计划：a) 协助其他销售人员开发、搜寻新的目标客户、扩展潜在客户b) 可独立或配合商务部门完成日常客户报价、合同签订、交付等日常工作c) 维护客户关系、常规客户拜访d) 能在其他同事的帮助下为客户提供基础的产品支持、简单的现场技术支持和技术培训等2、 负责客户信息、市场信息的分析、跟踪，能初步了解市场需求和客户需求；3、 定期向公司提供市场预期与分析报告4、 需要对公司测试测量产品线的产品学习、了解、理解，逐渐实现独立完成销售、支持等市场任务任职要求：1、 品行端正，身体健康，性格外向，沟通能力良好，无不良记录2、 电子、通信、计算机相关专业本科及以上学历的应届毕业生3、 有责任心，能吃苦耐劳，可以适应出差4、 能熟练使用测试测量仪表（频谱仪、矢网、信号源等）者优先工资福利待遇1、税后：4500-6000/月2、季度绩效奖金+13薪3、五险2金（公司商险）4、定期团建，年度体检5、双休，工作满一年享受标准年假休假6、公司有晋升培养空间,1.0,0.0,0.0,0.0,0.0,0.0
800,售前技术支持工程师,通信,8000.0,深圳市三旺通信股份有限公司,深圳,2.0,本科,工作职责1、负责行业需求挖掘和解决方案；2、产品选型、项目方案、招投标文件（技术标）的编写；3、行业信息、产品需求、友商信息的收集；4、销售、合作伙伴、客户的培训；5、客户沟通及拜访，设备测试，方案验证及测试；6、ODM产品需求沟通及规格书编制；7、项目需求调研及管理；8、一般性故障跟踪和处理；9、上级交代的其他任务。任职条件1、通信工程、计算机、电子信息等相关专业毕业；2、两年以上通信行业工作经验；3、熟悉相关的交换机、路由器等设备的工作原理，以及二、三层网络基础知识；4、具有较强的沟通协调能力，团队写作能力，文档编辑能力，具有丰富的演讲经验；5、工作有条理性、计划性，亲和力强，原则性强，正直踏实，耐心、细心、办事沉稳细致；,0.0,0.0,0.0,0.0,0.0,0.0
801,标书助理,通信,3000.0,成都创信华通信息技术有限公司,成都,0.0,无,每日公司行业相关招标信息查询，项目信息搜集整理2.负责标书制作，投标协助工作3.公司日常CA及相关网上投标证书不定期更新维护 4.协助处理商务部其他相关工作,0.0,0.0,0.0,0.0,0.0,0.0
802,咨询经理（渠道）,通信,10500.0,深圳市昊通信息咨询有限公司,深圳,0.0,无,、积极拓展业务渠道，开发高端客户资源（国高\市高企业、软件企业等），研究政府发布的资金补贴项目，客户提供系统、全面的咨询服务，***程度为客户匹配到最合适的补贴项目；2、维护现有客户，与客户建立长期良好的合作关系，收集、分析客户信息，关注企业发展状况，对已合作客户保持持续服务；3、做好客户与公司跟踪人员衔接的沟通工作，确保每单业务按公司流程顺利完成；4、在部门负责人的领导下，完成公司下达的销售任务；5、团队搭建以及团队业绩提升管理。任职资格：1、 大专以上学历；2、 同行工作经验3年以上，有保险、知识产权、商标业务经验优先；3、有较强的业务开发能力，良好的业务识别能力、判断能力，和对政策良好的理解力，有较强的沟通能力和谈判技能；4、有相关行业客户资源者优先；5、抗压能力强，对高收入有强烈的企图心。* 我们需要开发这样的企业客户：好、大、高、新* 我们需要提供这样的服务：高、精、专、深* 我们需要打造这样的团队：精兵强将,0.0,0.0,0.0,0.0,0.0,0.0
803,手机采购,通信,3750.0,青岛中康通信有限公司,青岛,0.0,无,、负责公司手机的采购，对接厂家，价保、返利等工作2、调查、分析和评估目标市场，确定需要和采购时机3、管理进销存系统，保证账实相符4、零库存管理，保证各门店商品供应，确保公司效益***化职位要求：1、大专及以上学历，有通讯手机行业采购经验优先2、熟悉采购流程和行业市场3、熟悉各办公软件应用,0.0,0.0,0.0,0.0,0.0,0.0
804,产品经理,通信,11500.0,广州国交润万交通信息有限公司,广州,2.0,本科,产品经理：岗位职责：1、负责产品需求调研。2、负责产品解决方案、产品需求分析文档。3、负责产品的功能设计、原型设计、流程设计。任职要求：1、交通工程相关专业本科以上学历。2、2年以上互联网产品设计工作经验。3、熟练运用Axure、Visio、思维导图软件等。4、较强的沟通交流能力、文字表现能力。5、较强的逻辑思维能力、理解能力，能够快速准确了解客户的业务需求。6、 需短期出差。,0.0,0.0,0.0,0.0,0.0,0.0
805,招聘主管,通信,9000.0,深圳市优讯通信息技术有限公司,深圳,3.0,本科,岗位职责：1、负责招聘模块的管理工作，根据公司组织架构，明确各部门的岗位编制和人员需求，制定相应的招聘策略及计划；2、完善岗位职责及任职资格，统筹管理招聘渠道的信息发布，保持与渠道服务商的联系与互动；3、收集、筛选简历，组织各用人部门对候选简历进行确认，安排并推进初试/复试/录用工作；4、关注公司业务情况和人员变动，有计划地对同行业人才进行猎聘，持续更新和维护人才简历库；5、统计招聘相关数据周报、月报，结合招聘结果对行业人才状况进行总结及分析，针对出现的问题提出改善意见。岗位要求：1、统招本科以上学历，人力资源管理或管理相关专业，3年以上人力资源工作经验，招聘模块工作70%以上为佳；2、普通话标准，熟练运用常用办公软件，了解人力资源管理工作职能；3、工作细心、踏实、富有责任心，较强的人际沟通、协调能力；4、较好的职业素质，具有一定的组织策划能力和抗压能力；福利待遇：1、公司实行5天8小时工作制，周末双休，节假日按国家规定进行休假；2、员工入职当月即购买五险一金，员工享受法定有薪假和相应礼金（婚假/产假/丧假/病假），并根据工作年限享有年休假；3、额外的激励机制：包括绩效奖金、年终奖金、内部提拔机会、横向发展平台等；4、公司常备零食柜，提供下午茶（水果、面包类、零食）；5、每月不定期组织各种文体娱乐活动（篮球、羽毛球、游泳、登山、聚餐、唱K等）；6、每年为全体员工安排两次省内/国内旅游；7、除了重大节日会有礼金、礼品，一些传统小节日也会有假期或者礼品、红包等；（每逢过节必须守候公司微信群，会有一大波红包雨来临哦！）8、其他福利等你来发掘！,0.0,0.0,0.0,0.0,0.0,0.0
806,会计,通信,7500.0,北京国隆信达通信技术有限公司,北京,1.0,中专,岗位职责1、负责公司票据审核及日常账务处理，编制各类凭证和财务报表； 2、负债发票的申领、开具、认证等；3、负债公司纳税申报，审核成本费用，编制成本费用报表； 4、负债往来账款的管理，监督公司各类资金的收支情况；5、负债财务制度、预算的编制；6、负债空白票据、印章、公司证件及财务档案的保管；7、负债办理工商、税务、银行、社保、公积金等相关事项；8、协助做好行政人事相关内务管理工作，上级交待的其他事项。任职资格 1、会计、财务等相关专业中专以上学历，初级以上会计职称优先，一年以上财务工作经验； 2、具有一定财务分析能力，了解国家各项相关财务、税务、审计等法律法规，熟悉银行结算业务； 3、熟悉会计报表的处理，熟练使用财务软件； 4、善于处理流程性事务、良好的学习能力、独立工作能力和财务分析能力； 5、工作细致，责任感强，良好的沟通能力、团队精神。,0.0,0.0,0.0,0.0,0.0,0.0
